OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ActivityLocation/SourceMapScaleNumeric,ActivityLocation/HorizontalAccuracyMeasure/MeasureValue,ActivityLocation/HorizontalAccuracyMeasure/MeasureUnitCode,ActivityLocation/HorizontalCollectionMethodName,ActivityLocation/HorizontalCoordinateReferenceSystemDatumName,AssemblageSampledName,CollectionDuration/MeasureValue,CollectionDuration/MeasureUnitCode,SamplingComponentName,SamplingComponentPlaceInSeriesNumeric,ReachLengthMeasure/MeasureValue,ReachLengthMeasure/MeasureUnitCode,ReachWidthMeasure/MeasureValue,ReachWidthMeasure/MeasureUnitCode,PassCount,NetTypeName,NetSurfaceAreaMeasure/MeasureValue,NetSurfaceAreaMeasure/MeasureUnitCode,NetMeshSizeMeasure/MeasureValue,NetMeshSizeMeasure/MeasureUnitCode,BoatSpeedMeasure/MeasureValue,BoatSpeedMeasure/MeasureUnitCode,CurrentSpeedMeasure/MeasureValue,CurrentSpeedMeasure/MeasureUnitCode,ToxicityTestType,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodQualifierTypeName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,SampleCollectionMethod/SampleCollectionEquipmentCommentText,SamplePreparationMethod/MethodIdentifier,SamplePreparationMethod/MethodIdentifierContext,SamplePreparationMethod/MethodName,SamplePreparationMethod/MethodQualifierTypeName,SamplePreparationMethod/MethodDescriptionText,SampleContainerTypeName,SampleContainerColorName,ChemicalPreservativeUsedName,ThermalPreservativeUsedName,SampleTransportStorageDescription,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassDescriptorCode,FrequencyClassDescriptorUnitCode,LowerClassBoundValue,UpperClassBoundValue,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationMethod/MethodIdentifier,LabSamplePreparationMethod/MethodIdentifierContext,LabSamplePreparationMethod/MethodName,LabSamplePreparationMethod/MethodQualifierTypeName,LabSamplePreparationMethod/MethodDescriptionText,PreparationStartDate,PreparationStartTime/Time,PreparationStartTime/TimeZoneCode,PreparationEndDate,PreparationEndTime/Time,PreparationEndTime/TimeZoneCode,SubstitutionDilutionFactorNumeric,ProviderName
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB620121002TC1,Sample-Routine,Water,,2012-10-02,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB6,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012703TC1,Sample-Routine,Water,,2012-07-03,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB62012821TC3,Sample-Routine,Water,,2012-08-21,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB6,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP22012828TC4,Sample-Routine,Water,,2012-08-28,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP2,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,50,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-D12012925TC1,Sample-Routine,Water,,2012-09-25,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-D1,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,40,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB42012925TC2,Sample-Routine,Water,,2012-09-25,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,50,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012522TC2,Sample-Routine,Water,,2012-05-22,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,49,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012911TC1,Sample-Routine,Water,,2012-09-11,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB12012717TC1,Sample-Routine,Water,,2012-07-17,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB1,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB12012717TC2,Sample-Routine,Water,,2012-07-17,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB1,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012710TC1,Sample-Routine,Water,,2012-07-10,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP42012821TC1,Sample-Routine,Water,,2012-08-21,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB12012918TC4,Sample-Routine,Water,,2012-09-18,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB1,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP820121002TC3,Sample-Routine,Water,,2012-10-02,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP8,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,49,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB420121011TC3,Sample-Routine,Water,,2012-10-11,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,47,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BMIC_WQX,Bay Mills Indian Community,BMIC_WQX-WHARF2912Sa,Sample-Routine,Water,,2012-09-05,10:45:00,EST,,,,,0,m,,,,,,BMSWQ,,BMIC_WQX-WHARF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMIC_SCP,BMIC_WQX,Standard Bay Mills SCP Method,,Standard Sample Collection Method for the Bay Mills Indian Community,Water Bottle,,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,0,https://www.nemi.gov/methods/method_summary/5585/,,2012-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP82012911TC3,Sample-Routine,Water,,2012-09-11,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP8,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB22012807TC1,Sample-Routine,Water,,2012-08-07,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB2,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB62012911TC1,Sample-Routine,Water,,2012-09-11,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB6,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP820121002TC4,Sample-Routine,Water,,2012-10-02,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP8,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,48,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB520121002TC2,Sample-Routine,Water,,2012-10-02,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB5,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB12012925TC3,Sample-Routine,Water,,2012-09-25,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB1,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,45,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-D12012717TC1,Sample-Routine,Water,,2012-07-17,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-D1,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB220121016TC2,Sample-Routine,Water,,2012-10-16,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB2,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-SC52014TC1,Sample-Routine,Water,,2014-05-28,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-SC5,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2013-2017,SAGIN01_WQX,SCITQAPP2013-2017,,Refer to Quality Assurance Program Plan for sampling methods,Water Bottle,Grab Sample,,,,,,,,,,,,,,Total Coliform,,2005,MPN,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-SC52014TC7,Sample-Routine,Water,,2014-07-30,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-SC5,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2013-2017,SAGIN01_WQX,SCITQAPP2013-2017,,Refer to Quality Assurance Program Plan for sampling methods,Water Bottle,Grab Sample,,,,,,,,,,,,,,Total Coliform,,2005,MPN,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-SC22014TC10,Sample-Routine,Water,,2014-08-19,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-SC2,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2013-2017,SAGIN01_WQX,SCITQAPP2013-2017,,Refer to Quality Assurance Program Plan for sampling methods,Water Bottle,Grab Sample,,,,,,,,,,,,,,Total Coliform,,2005,MPN,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BMIC_WQX,Bay Mills Indian Community,BMIC_WQX-LWAB0914Ec,Sample-Routine,Water,,2014-09-15,00:00:00,,,,,,0.5,m,,,,,,BMBEACH,,BMIC_WQX-LWAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMIC_SCP,BMIC_WQX,Standard Bay Mills SCP Method,,Standard Sample Collection Method for the Bay Mills Indian Community,Water Bottle,,,,,,,,,,,,,,,Total Coliform,Total,691,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,0,https://www.nemi.gov/methods/method_summary/5585/,,2014-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
